frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
750,200,40.0,VIRAT_S_010208_02_000150_000180,2,faster_rcnn_inception_v2_coco_2018_01_28,162,206,1,132
259,75,40.0,VIRAT_S_010001_03_000537_000563,0,ssd_inception_v2_coco_2018_01_28,51,0,0,5
750,75,10.0,VIRAT_S_010201_08_000705_000739,5,ssd_inception_v2_coco_2018_01_28,32,24,1,5
25,200,5.0,VIRAT_S_010208_02_000150_000180,1,ssd_inception_v2_coco_2018_01_28,68,39,0,2
25,200,5.0,VIRAT_S_010208_07_000768_000791,5,ssd_inception_v2_coco_2018_01_28,47,4,0,2
25,32,1.0,VIRAT_S_050000_11_001530_001576,8,ssd_inception_v2_coco_2018_01_28,771,6,9,7
511,32,1.0,VIRAT_S_010204_07_000942_000989,6,faster_rcnn_inception_v2_coco_2018_01_28,543,12,2,6
750,200,20.0,VIRAT_S_010205_04_000545_000576,1,faster_rcnn_inception_v2_coco_2018_01_28,38,86,0,76
259,200,10.0,VIRAT_S_010110_06_000953_001011,8,faster_rcnn_inception_v2_coco_2018_01_28,2354,467,429,150
750,75,20.0,VIRAT_S_010005_06_000475_000499,2,ssd_inception_v2_coco_2018_01_28,10,183,1,0
511,200,40.0,VIRAT_S_050201_10_001992_002056,2,faster_rcnn_inception_v2_coco_2018_01_28,555,1887,166,230
511,32,40.0,VIRAT_S_040103_08_001475_001512,9,faster_rcnn_inception_v2_coco_2018_01_28,866,27,16,1
259,32,1.0,VIRAT_S_010208_10_000904_000991,5,ssd_inception_v2_coco_2018_01_28,228,8,1,10
259,200,10.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,201,510,75,77
750,75,20.0,VIRAT_S_010208_02_000150_000180,0,faster_rcnn_inception_v2_coco_2018_01_28,250,119,0,97
750,32,10.0,VIRAT_S_010208_08_000807_000831,2,faster_rcnn_inception_v2_coco_2018_01_28,128,6,0,16
259,200,10.0,VIRAT_S_010110_06_000953_001011,4,faster_rcnn_inception_v2_coco_2018_01_28,2095,655,500,159
25,200,20.0,VIRAT_S_010203_00_000047_000139,0,faster_rcnn_inception_v2_coco_2018_01_28,767,408,19,21
750,200,0.1,VIRAT_S_010204_03_000606_000632,0,faster_rcnn_inception_v2_coco_2018_01_28,145,57,1,22
511,75,5.0,VIRAT_S_010004_01_000163_000188,7,ssd_inception_v2_coco_2018_01_28,75,89,17,0
750,32,0.1,VIRAT_S_010208_08_000807_000831,4,ssd_inception_v2_coco_2018_01_28,15,0,0,0
25,32,0.1,VIRAT_S_040103_03_000284_000425,4,faster_rcnn_inception_v2_coco_2018_01_28,4174,37,40,13
259,32,1.0,VIRAT_S_050201_10_001992_002056,6,faster_rcnn_inception_v2_coco_2018_01_28,2348,207,53,23
25,75,40.0,VIRAT_S_010208_10_000904_000991,3,ssd_inception_v2_coco_2018_01_28,154,78,5,3
259,32,0.1,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,51,0,0,0
259,75,0.1,VIRAT_S_010208_10_000904_000991,3,ssd_inception_v2_coco_2018_01_28,218,16,3,17
25,75,20.0,VIRAT_S_010208_08_000807_000831,0,faster_rcnn_inception_v2_coco_2018_01_28,52,79,0,4
25,75,40.0,VIRAT_S_000205_02_000409_000566,9,ssd_inception_v2_coco_2018_01_28,3379,1925,28,65
259,200,5.0,VIRAT_S_010208_08_000807_000831,6,faster_rcnn_inception_v2_coco_2018_01_28,126,5,0,11
259,200,20.0,VIRAT_S_010204_11_001524_001607,0,ssd_inception_v2_coco_2018_01_28,14,30,1,2
750,32,40.0,VIRAT_S_010001_03_000537_000563,7,faster_rcnn_inception_v2_coco_2018_01_28,486,53,82,6
511,200,40.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,3108,5159,2820,170
511,32,1.0,VIRAT_S_050201_10_001992_002056,5,ssd_inception_v2_coco_2018_01_28,1082,88,63,17
511,75,0.1,VIRAT_S_010204_03_000606_000632,8,faster_rcnn_inception_v2_coco_2018_01_28,187,16,0,3
750,75,40.0,VIRAT_S_050000_11_001530_001576,0,faster_rcnn_inception_v2_coco_2018_01_28,603,968,203,211
511,75,10.0,VIRAT_S_010207_10_001549_001596,2,ssd_inception_v2_coco_2018_01_28,133,18,0,47
511,75,0.1,VIRAT_S_010203_00_000047_000139,0,ssd_inception_v2_coco_2018_01_28,275,16,3,19
750,75,5.0,VIRAT_S_000205_02_000409_000566,4,faster_rcnn_inception_v2_coco_2018_01_28,5511,4635,941,408
259,32,40.0,VIRAT_S_050000_11_001530_001576,7,ssd_inception_v2_coco_2018_01_28,524,217,45,26
511,200,40.0,VIRAT_S_010208_02_000150_000180,1,faster_rcnn_inception_v2_coco_2018_01_28,202,167,0,107
25,32,20.0,VIRAT_S_010208_10_000904_000991,2,faster_rcnn_inception_v2_coco_2018_01_28,870,148,2,23
259,75,40.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,6531,3397,1159,204
750,75,40.0,VIRAT_S_010207_10_001549_001596,8,ssd_inception_v2_coco_2018_01_28,18,133,0,19
259,32,1.0,VIRAT_S_050000_10_001462_001491,3,faster_rcnn_inception_v2_coco_2018_01_28,931,39,107,12
750,32,10.0,VIRAT_S_010208_02_000150_000180,6,ssd_inception_v2_coco_2018_01_28,100,7,0,12
511,32,0.1,VIRAT_S_010001_03_000537_000563,3,ssd_inception_v2_coco_2018_01_28,51,0,0,0
259,200,0.1,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1483,186,121,14
750,75,5.0,VIRAT_S_010200_01_000254_000322,1,ssd_inception_v2_coco_2018_01_28,23,15,0,4
750,75,40.0,VIRAT_S_040103_03_000284_000425,7,ssd_inception_v2_coco_2018_01_28,499,1043,1461,6
259,200,5.0,VIRAT_S_010207_10_001549_001596,9,faster_rcnn_inception_v2_coco_2018_01_28,425,42,3,9
259,75,10.0,VIRAT_S_040103_03_000284_000425,2,ssd_inception_v2_coco_2018_01_28,481,2086,435,45
259,75,20.0,VIRAT_S_000205_02_000409_000566,0,faster_rcnn_inception_v2_coco_2018_01_28,8122,2427,538,121
511,75,20.0,VIRAT_S_010207_10_001549_001596,1,faster_rcnn_inception_v2_coco_2018_01_28,273,164,4,139
511,32,5.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,505,206,75,65
750,32,0.1,VIRAT_S_050000_02_000404_000486,9,ssd_inception_v2_coco_2018_01_28,1091,405,43,41
750,32,0.1,VIRAT_S_050000_10_001462_001491,3,ssd_inception_v2_coco_2018_01_28,222,129,17,0
750,32,5.0,VIRAT_S_010204_03_000606_000632,7,faster_rcnn_inception_v2_coco_2018_01_28,173,30,0,1
259,32,20.0,VIRAT_S_010205_04_000545_000576,0,ssd_inception_v2_coco_2018_01_28,13,1,0,7
511,75,5.0,VIRAT_S_000201_02_000590_000623,6,ssd_inception_v2_coco_2018_01_28,311,713,6,0
25,32,5.0,VIRAT_S_000201_02_000590_000623,3,ssd_inception_v2_coco_2018_01_28,727,297,6,1
750,32,40.0,VIRAT_S_040103_03_000284_000425,1,ssd_inception_v2_coco_2018_01_28,1680,784,539,19
750,75,10.0,VIRAT_S_010001_03_000537_000563,3,ssd_inception_v2_coco_2018_01_28,48,2,1,0
511,75,20.0,VIRAT_S_010204_07_000942_000989,9,faster_rcnn_inception_v2_coco_2018_01_28,373,176,8,162
25,200,5.0,VIRAT_S_010208_10_000904_000991,6,faster_rcnn_inception_v2_coco_2018_01_28,1012,8,0,10
259,32,40.0,VIRAT_S_010204_11_001524_001607,8,faster_rcnn_inception_v2_coco_2018_01_28,223,81,0,16
25,200,5.0,VIRAT_S_050000_02_000404_000486,2,ssd_inception_v2_coco_2018_01_28,672,666,201,3
25,200,5.0,VIRAT_S_010110_06_000953_001011,3,ssd_inception_v2_coco_2018_01_28,1163,107,145,50
259,32,0.1,VIRAT_S_010200_01_000254_000322,4,ssd_inception_v2_coco_2018_01_28,64,1,0,2
750,200,10.0,VIRAT_S_040103_08_001475_001512,9,faster_rcnn_inception_v2_coco_2018_01_28,578,127,204,112
511,200,5.0,VIRAT_S_010201_08_000705_000739,6,ssd_inception_v2_coco_2018_01_28,27,28,1,3
511,32,5.0,VIRAT_S_010001_03_000537_000563,6,faster_rcnn_inception_v2_coco_2018_01_28,498,38,85,10
511,32,5.0,VIRAT_S_010005_06_000475_000499,5,ssd_inception_v2_coco_2018_01_28,142,52,0,1
259,200,5.0,VIRAT_S_010204_11_001524_001607,0,faster_rcnn_inception_v2_coco_2018_01_28,245,59,0,20
750,32,20.0,VIRAT_S_010204_03_000606_000632,6,ssd_inception_v2_coco_2018_01_28,12,4,0,2
25,75,10.0,VIRAT_S_010208_10_000904_000991,5,faster_rcnn_inception_v2_coco_2018_01_28,1012,6,2,3
750,32,1.0,VIRAT_S_040103_08_001475_001512,0,faster_rcnn_inception_v2_coco_2018_01_28,901,5,3,0
750,32,5.0,VIRAT_S_010204_03_000606_000632,1,faster_rcnn_inception_v2_coco_2018_01_28,172,31,0,1
750,200,1.0,VIRAT_S_010004_01_000163_000188,6,ssd_inception_v2_coco_2018_01_28,52,89,40,2
511,32,5.0,VIRAT_S_010201_08_000705_000739,7,ssd_inception_v2_coco_2018_01_28,49,6,1,10
259,200,40.0,VIRAT_S_050000_10_001462_001491,1,ssd_inception_v2_coco_2018_01_28,21,314,33,0
259,75,20.0,VIRAT_S_000205_02_000409_000566,9,faster_rcnn_inception_v2_coco_2018_01_28,8603,1605,879,254
511,200,10.0,VIRAT_S_040104_04_000854_000934,4,ssd_inception_v2_coco_2018_01_28,29,696,6,6
750,75,40.0,VIRAT_S_010005_06_000475_000499,3,faster_rcnn_inception_v2_coco_2018_01_28,413,149,131,45
259,32,0.1,VIRAT_S_000201_02_000590_000623,8,faster_rcnn_inception_v2_coco_2018_01_28,2000,12,3,13
25,200,0.1,VIRAT_S_050000_10_001462_001491,6,faster_rcnn_inception_v2_coco_2018_01_28,1013,28,36,5
25,32,40.0,VIRAT_S_010204_03_000606_000632,9,faster_rcnn_inception_v2_coco_2018_01_28,169,34,0,4
259,200,5.0,VIRAT_S_010204_03_000606_000632,3,faster_rcnn_inception_v2_coco_2018_01_28,201,2,0,4
25,75,40.0,VIRAT_S_000201_02_000590_000623,0,ssd_inception_v2_coco_2018_01_28,436,547,47,84
750,75,10.0,VIRAT_S_010201_08_000705_000739,3,ssd_inception_v2_coco_2018_01_28,30,26,1,4
259,200,10.0,VIRAT_S_010205_04_000545_000576,0,faster_rcnn_inception_v2_coco_2018_01_28,114,10,0,5
511,75,40.0,VIRAT_S_010001_03_000537_000563,7,faster_rcnn_inception_v2_coco_2018_01_28,401,102,118,20
511,200,20.0,VIRAT_S_000205_02_000409_000566,5,ssd_inception_v2_coco_2018_01_28,24,5291,17,2
511,75,20.0,VIRAT_S_010200_01_000254_000322,1,ssd_inception_v2_coco_2018_01_28,24,14,0,2
259,75,20.0,VIRAT_S_050000_02_000404_000486,3,faster_rcnn_inception_v2_coco_2018_01_28,2425,901,291,81
511,75,10.0,VIRAT_S_040103_03_000284_000425,8,faster_rcnn_inception_v2_coco_2018_01_28,2871,491,889,76
750,200,20.0,VIRAT_S_010208_07_000768_000791,4,faster_rcnn_inception_v2_coco_2018_01_28,109,84,3,120
511,200,1.0,VIRAT_S_000201_02_000590_000623,2,ssd_inception_v2_coco_2018_01_28,228,798,4,2
511,200,5.0,VIRAT_S_040103_03_000284_000425,8,faster_rcnn_inception_v2_coco_2018_01_28,2293,764,1194,218
511,32,40.0,VIRAT_S_010204_11_001524_001607,2,faster_rcnn_inception_v2_coco_2018_01_28,242,25,0,22
25,75,5.0,VIRAT_S_010110_06_000953_001011,6,faster_rcnn_inception_v2_coco_2018_01_28,3030,214,6,5
25,200,10.0,VIRAT_S_050201_10_001992_002056,9,ssd_inception_v2_coco_2018_01_28,798,432,3,4
25,32,1.0,VIRAT_S_010208_08_000807_000831,1,faster_rcnn_inception_v2_coco_2018_01_28,130,1,0,0
511,32,10.0,VIRAT_S_000201_02_000590_000623,9,ssd_inception_v2_coco_2018_01_28,565,456,9,4
750,200,5.0,VIRAT_S_050000_02_000404_000486,0,faster_rcnn_inception_v2_coco_2018_01_28,1044,2032,541,67
750,200,1.0,VIRAT_S_010004_01_000163_000188,6,faster_rcnn_inception_v2_coco_2018_01_28,507,102,117,5
25,32,5.0,VIRAT_S_050201_10_001992_002056,7,ssd_inception_v2_coco_2018_01_28,1193,23,17,1
750,32,10.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,546,14,1,22
511,32,5.0,VIRAT_S_010005_06_000475_000499,2,ssd_inception_v2_coco_2018_01_28,179,11,4,6
259,32,0.1,VIRAT_S_010001_03_000537_000563,6,faster_rcnn_inception_v2_coco_2018_01_28,613,0,8,0
25,75,10.0,VIRAT_S_010203_00_000047_000139,4,faster_rcnn_inception_v2_coco_2018_01_28,1163,23,8,6
750,75,20.0,VIRAT_S_050201_10_001992_002056,4,faster_rcnn_inception_v2_coco_2018_01_28,1523,720,365,312
25,32,20.0,VIRAT_S_040104_04_000854_000934,1,faster_rcnn_inception_v2_coco_2018_01_28,1583,136,71,38
511,32,40.0,VIRAT_S_050000_02_000404_000486,7,ssd_inception_v2_coco_2018_01_28,516,975,48,10
750,32,10.0,VIRAT_S_050000_11_001530_001576,1,ssd_inception_v2_coco_2018_01_28,489,191,106,18
511,200,5.0,VIRAT_S_010207_10_001549_001596,9,ssd_inception_v2_coco_2018_01_28,80,71,0,26
25,32,10.0,VIRAT_S_010208_08_000807_000831,3,ssd_inception_v2_coco_2018_01_28,15,0,0,0
750,200,20.0,VIRAT_S_050000_11_001530_001576,9,faster_rcnn_inception_v2_coco_2018_01_28,401,1097,276,197
259,200,5.0,VIRAT_S_000201_02_000590_000623,0,ssd_inception_v2_coco_2018_01_28,265,759,6,1
750,32,0.1,VIRAT_S_000205_02_000409_000566,2,faster_rcnn_inception_v2_coco_2018_01_28,9911,834,342,48
511,75,40.0,VIRAT_S_040103_03_000284_000425,4,ssd_inception_v2_coco_2018_01_28,346,2364,292,2
25,200,20.0,VIRAT_S_010200_01_000254_000322,7,faster_rcnn_inception_v2_coco_2018_01_28,549,10,2,134
511,200,0.1,VIRAT_S_000205_02_000409_000566,8,faster_rcnn_inception_v2_coco_2018_01_28,6564,2622,1901,133
25,32,40.0,VIRAT_S_010203_00_000047_000139,2,faster_rcnn_inception_v2_coco_2018_01_28,1163,29,2,225
511,32,40.0,VIRAT_S_010208_02_000150_000180,7,faster_rcnn_inception_v2_coco_2018_01_28,356,13,0,14
25,32,1.0,VIRAT_S_010208_10_000904_000991,2,ssd_inception_v2_coco_2018_01_28,234,3,0,3
750,75,20.0,VIRAT_S_010207_10_001549_001596,1,faster_rcnn_inception_v2_coco_2018_01_28,266,170,5,159
259,75,40.0,VIRAT_S_010200_01_000254_000322,2,faster_rcnn_inception_v2_coco_2018_01_28,340,214,7,68
750,200,1.0,VIRAT_S_040103_03_000284_000425,5,ssd_inception_v2_coco_2018_01_28,107,2825,71,6
511,75,20.0,VIRAT_S_010204_03_000606_000632,1,faster_rcnn_inception_v2_coco_2018_01_28,136,67,0,45
25,32,40.0,VIRAT_S_010200_01_000254_000322,9,faster_rcnn_inception_v2_coco_2018_01_28,542,18,1,79
259,32,1.0,VIRAT_S_050000_11_001530_001576,4,ssd_inception_v2_coco_2018_01_28,670,52,64,35
25,75,1.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,448,209,129,5
511,200,1.0,VIRAT_S_010205_04_000545_000576,6,ssd_inception_v2_coco_2018_01_28,1,13,0,5
259,200,1.0,VIRAT_S_010005_06_000475_000499,1,ssd_inception_v2_coco_2018_01_28,54,97,43,2
750,75,20.0,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,1585,1458,574,198
25,32,0.1,VIRAT_S_010205_04_000545_000576,2,faster_rcnn_inception_v2_coco_2018_01_28,124,0,0,0
259,75,10.0,VIRAT_S_010203_00_000047_000139,5,faster_rcnn_inception_v2_coco_2018_01_28,995,187,12,26
259,200,40.0,VIRAT_S_010200_01_000254_000322,0,ssd_inception_v2_coco_2018_01_28,30,35,0,4
25,75,20.0,VIRAT_S_010208_10_000904_000991,4,faster_rcnn_inception_v2_coco_2018_01_28,1019,1,0,1
511,32,20.0,VIRAT_S_040103_08_001475_001512,4,ssd_inception_v2_coco_2018_01_28,344,128,24,7
259,75,40.0,VIRAT_S_050000_02_000404_000486,2,ssd_inception_v2_coco_2018_01_28,130,1407,2,18
750,200,10.0,VIRAT_S_010204_03_000606_000632,4,ssd_inception_v2_coco_2018_01_28,2,14,0,0
259,200,5.0,VIRAT_S_050000_02_000404_000486,9,faster_rcnn_inception_v2_coco_2018_01_28,2736,857,24,56
511,200,1.0,VIRAT_S_010207_10_001549_001596,6,faster_rcnn_inception_v2_coco_2018_01_28,325,112,4,47
25,75,10.0,VIRAT_S_040103_08_001475_001512,6,ssd_inception_v2_coco_2018_01_28,494,2,0,0
259,75,0.1,VIRAT_S_010204_03_000606_000632,3,faster_rcnn_inception_v2_coco_2018_01_28,168,35,0,1
511,75,10.0,VIRAT_S_010204_03_000606_000632,2,ssd_inception_v2_coco_2018_01_28,7,9,0,17
259,200,20.0,VIRAT_S_010204_11_001524_001607,7,faster_rcnn_inception_v2_coco_2018_01_28,138,161,5,183
259,75,5.0,VIRAT_S_010001_03_000537_000563,0,ssd_inception_v2_coco_2018_01_28,51,0,0,30
511,200,20.0,VIRAT_S_050201_10_001992_002056,2,faster_rcnn_inception_v2_coco_2018_01_28,679,1576,353,202
511,200,20.0,VIRAT_S_040104_04_000854_000934,0,faster_rcnn_inception_v2_coco_2018_01_28,955,830,5,245
25,200,40.0,VIRAT_S_040103_08_001475_001512,9,ssd_inception_v2_coco_2018_01_28,0,496,0,0
750,32,0.1,VIRAT_S_010207_10_001549_001596,7,faster_rcnn_inception_v2_coco_2018_01_28,436,4,1,0
25,32,5.0,VIRAT_S_010005_06_000475_000499,1,ssd_inception_v2_coco_2018_01_28,194,0,0,2
750,75,1.0,VIRAT_S_010208_10_000904_000991,0,ssd_inception_v2_coco_2018_01_28,179,55,3,9
750,32,5.0,VIRAT_S_010201_08_000705_000739,1,ssd_inception_v2_coco_2018_01_28,53,4,0,11
259,75,5.0,VIRAT_S_050000_11_001530_001576,2,faster_rcnn_inception_v2_coco_2018_01_28,1401,237,136,65
511,32,0.1,VIRAT_S_010205_04_000545_000576,8,ssd_inception_v2_coco_2018_01_28,14,0,0,0
25,200,1.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,494,2,0,0
259,200,40.0,VIRAT_S_010110_06_000953_001011,6,faster_rcnn_inception_v2_coco_2018_01_28,1717,985,548,80
511,200,20.0,VIRAT_S_010005_06_000475_000499,9,ssd_inception_v2_coco_2018_01_28,141,53,0,2
750,32,0.1,VIRAT_S_010208_08_000807_000831,8,ssd_inception_v2_coco_2018_01_28,15,0,0,0
25,200,20.0,VIRAT_S_010004_01_000163_000188,3,faster_rcnn_inception_v2_coco_2018_01_28,470,133,123,29
25,32,5.0,VIRAT_S_010208_07_000768_000791,4,ssd_inception_v2_coco_2018_01_28,44,6,1,7
511,200,20.0,VIRAT_S_050000_02_000404_000486,8,ssd_inception_v2_coco_2018_01_28,63,1475,1,2
750,200,5.0,VIRAT_S_010004_01_000163_000188,9,ssd_inception_v2_coco_2018_01_28,90,90,1,0
750,200,10.0,VIRAT_S_010200_01_000254_000322,7,ssd_inception_v2_coco_2018_01_28,20,18,0,99
25,32,40.0,VIRAT_S_010204_07_000942_000989,5,ssd_inception_v2_coco_2018_01_28,160,10,0,3
25,200,20.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,494,2,0,0
25,75,40.0,VIRAT_S_010001_03_000537_000563,7,ssd_inception_v2_coco_2018_01_28,50,1,0,3
511,32,1.0,VIRAT_S_040104_04_000854_000934,6,ssd_inception_v2_coco_2018_01_28,521,142,68,28
259,32,10.0,VIRAT_S_010201_08_000705_000739,8,faster_rcnn_inception_v2_coco_2018_01_28,238,40,0,22
511,75,5.0,VIRAT_S_050000_02_000404_000486,5,ssd_inception_v2_coco_2018_01_28,259,1278,2,23
511,32,20.0,VIRAT_S_010204_11_001524_001607,1,faster_rcnn_inception_v2_coco_2018_01_28,210,57,0,18
259,200,1.0,VIRAT_S_010205_04_000545_000576,6,faster_rcnn_inception_v2_coco_2018_01_28,111,13,0,3
750,32,20.0,VIRAT_S_010204_03_000606_000632,1,faster_rcnn_inception_v2_coco_2018_01_28,196,7,0,29
25,32,20.0,VIRAT_S_010001_03_000537_000563,0,faster_rcnn_inception_v2_coco_2018_01_28,566,29,26,23
25,32,5.0,VIRAT_S_040103_08_001475_001512,1,ssd_inception_v2_coco_2018_01_28,361,111,24,3
259,200,10.0,VIRAT_S_050000_02_000404_000486,8,ssd_inception_v2_coco_2018_01_28,364,1173,2,165
511,200,1.0,VIRAT_S_010204_03_000606_000632,1,ssd_inception_v2_coco_2018_01_28,7,9,0,3
259,75,10.0,VIRAT_S_010200_01_000254_000322,3,ssd_inception_v2_coco_2018_01_28,35,30,0,0
259,32,0.1,VIRAT_S_010208_07_000768_000791,6,faster_rcnn_inception_v2_coco_2018_01_28,196,0,0,0
25,200,1.0,VIRAT_S_010208_08_000807_000831,8,ssd_inception_v2_coco_2018_01_28,14,1,0,1
750,75,40.0,VIRAT_S_010001_03_000537_000563,2,faster_rcnn_inception_v2_coco_2018_01_28,346,105,170,38
25,200,1.0,VIRAT_S_010201_08_000705_000739,2,faster_rcnn_inception_v2_coco_2018_01_28,247,31,0,16
750,200,40.0,VIRAT_S_000205_02_000409_000566,6,faster_rcnn_inception_v2_coco_2018_01_28,1731,8057,1299,593
511,32,10.0,VIRAT_S_010110_06_000953_001011,4,faster_rcnn_inception_v2_coco_2018_01_28,2646,262,342,38
750,75,5.0,VIRAT_S_050000_11_001530_001576,3,faster_rcnn_inception_v2_coco_2018_01_28,1086,520,168,107
511,200,40.0,VIRAT_S_010200_01_000254_000322,6,faster_rcnn_inception_v2_coco_2018_01_28,220,327,14,321
511,75,5.0,VIRAT_S_010201_08_000705_000739,0,ssd_inception_v2_coco_2018_01_28,37,17,2,5
750,32,10.0,VIRAT_S_040103_03_000284_000425,6,faster_rcnn_inception_v2_coco_2018_01_28,3668,91,498,10
259,200,10.0,VIRAT_S_010110_06_000953_001011,7,ssd_inception_v2_coco_2018_01_28,477,784,154,16
259,200,0.1,VIRAT_S_040103_03_000284_000425,0,ssd_inception_v2_coco_2018_01_28,1898,446,658,23
25,200,40.0,VIRAT_S_010005_06_000475_000499,9,ssd_inception_v2_coco_2018_01_28,137,57,0,0
511,75,20.0,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1020,580,190,275
25,32,1.0,VIRAT_S_010001_03_000537_000563,7,faster_rcnn_inception_v2_coco_2018_01_28,597,1,23,0
750,200,5.0,VIRAT_S_010208_10_000904_000991,0,ssd_inception_v2_coco_2018_01_28,69,164,4,1
25,32,40.0,VIRAT_S_010004_01_000163_000188,8,ssd_inception_v2_coco_2018_01_28,145,36,0,2
259,200,0.1,VIRAT_S_010207_10_001549_001596,3,faster_rcnn_inception_v2_coco_2018_01_28,420,47,3,35
259,200,40.0,VIRAT_S_040103_03_000284_000425,6,ssd_inception_v2_coco_2018_01_28,466,2166,370,5
25,200,40.0,VIRAT_S_010208_02_000150_000180,9,ssd_inception_v2_coco_2018_01_28,15,92,0,0
511,75,20.0,VIRAT_S_010201_08_000705_000739,1,faster_rcnn_inception_v2_coco_2018_01_28,115,163,0,84
259,75,40.0,VIRAT_S_010203_00_000047_000139,7,faster_rcnn_inception_v2_coco_2018_01_28,699,489,6,113
259,200,20.0,VIRAT_S_010004_01_000163_000188,5,ssd_inception_v2_coco_2018_01_28,100,44,37,4
25,32,40.0,VIRAT_S_040104_04_000854_000934,2,ssd_inception_v2_coco_2018_01_28,374,297,60,3
511,200,0.1,VIRAT_S_010208_10_000904_000991,8,faster_rcnn_inception_v2_coco_2018_01_28,739,272,9,10
259,200,10.0,VIRAT_S_010201_08_000705_000739,5,faster_rcnn_inception_v2_coco_2018_01_28,187,91,0,3
511,32,1.0,VIRAT_S_010110_06_000953_001011,7,ssd_inception_v2_coco_2018_01_28,1174,204,37,14
750,32,40.0,VIRAT_S_010204_03_000606_000632,1,faster_rcnn_inception_v2_coco_2018_01_28,194,9,0,44
511,32,20.0,VIRAT_S_010208_07_000768_000791,2,ssd_inception_v2_coco_2018_01_28,52,5,0,10
25,75,10.0,VIRAT_S_000201_02_000590_000623,2,faster_rcnn_inception_v2_coco_2018_01_28,1317,590,108,15
259,200,40.0,VIRAT_S_010203_00_000047_000139,0,ssd_inception_v2_coco_2018_01_28,72,216,6,5
259,200,20.0,VIRAT_S_040103_03_000284_000425,3,ssd_inception_v2_coco_2018_01_28,54,2940,8,11
259,75,20.0,VIRAT_S_010204_11_001524_001607,1,ssd_inception_v2_coco_2018_01_28,28,15,2,3
750,75,10.0,VIRAT_S_010004_01_000163_000188,3,ssd_inception_v2_coco_2018_01_28,68,90,23,1
750,75,20.0,VIRAT_S_010204_11_001524_001607,1,ssd_inception_v2_coco_2018_01_28,14,25,0,3
259,200,1.0,VIRAT_S_010001_03_000537_000563,2,faster_rcnn_inception_v2_coco_2018_01_28,359,75,187,8
259,200,10.0,VIRAT_S_050000_10_001462_001491,6,faster_rcnn_inception_v2_coco_2018_01_28,780,225,72,20
25,75,5.0,VIRAT_S_010001_03_000537_000563,9,faster_rcnn_inception_v2_coco_2018_01_28,616,2,3,0
25,32,0.1,VIRAT_S_010208_08_000807_000831,0,ssd_inception_v2_coco_2018_01_28,15,0,0,0
511,75,0.1,VIRAT_S_010001_03_000537_000563,2,ssd_inception_v2_coco_2018_01_28,51,0,0,0
259,75,1.0,VIRAT_S_010110_06_000953_001011,8,ssd_inception_v2_coco_2018_01_28,900,359,156,22
511,75,1.0,VIRAT_S_010204_03_000606_000632,9,ssd_inception_v2_coco_2018_01_28,11,5,0,22
259,75,5.0,VIRAT_S_010200_01_000254_000322,2,ssd_inception_v2_coco_2018_01_28,54,11,0,20
750,200,20.0,VIRAT_S_050000_11_001530_001576,8,faster_rcnn_inception_v2_coco_2018_01_28,484,1089,201,267
750,75,0.1,VIRAT_S_010004_01_000163_000188,1,faster_rcnn_inception_v2_coco_2018_01_28,623,63,40,6
511,200,20.0,VIRAT_S_010005_06_000475_000499,0,ssd_inception_v2_coco_2018_01_28,48,103,43,2
511,200,40.0,VIRAT_S_010204_03_000606_000632,2,ssd_inception_v2_coco_2018_01_28,3,13,0,1
259,200,20.0,VIRAT_S_000205_02_000409_000566,9,faster_rcnn_inception_v2_coco_2018_01_28,6943,3308,836,319
750,200,1.0,VIRAT_S_050000_02_000404_000486,3,ssd_inception_v2_coco_2018_01_28,76,1460,3,1
511,32,1.0,VIRAT_S_010208_07_000768_000791,5,ssd_inception_v2_coco_2018_01_28,56,1,0,4
25,200,10.0,VIRAT_S_010203_00_000047_000139,8,faster_rcnn_inception_v2_coco_2018_01_28,1113,57,24,13
259,200,0.1,VIRAT_S_010208_08_000807_000831,5,faster_rcnn_inception_v2_coco_2018_01_28,98,33,0,5
25,32,5.0,VIRAT_S_010201_08_000705_000739,7,ssd_inception_v2_coco_2018_01_28,55,1,0,3
511,200,5.0,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1213,535,42,366
